Date,OpenBTC,HighBTC,LowBTC,CloseBTC,VolumeBTC,OpenGold,HighGold,LowGold,CloseGold,VolumeGold
2010-07-25,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,1145.857142857143,1188.84,1192.58,1185.6,1189.6,29.4
2010-08-01,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,3763.285714285714,1171.6799999999998,1175.78,1165.84,1170.3,11983.4
2010-08-08,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,4023.285714285714,1188.3200000000002,1199.16,1185.26,1192.58,946.2
2010-08-15,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,6217.571428571428,1204.48,1211.1200000000001,1199.06,1204.8200000000002,429.8
2010-08-22,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,8700.714285714286,1226.7,1230.96,1222.3600000000001,1228.3600000000001,157.4
2010-08-29,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,5352.142857142857,1231.84,1237.7600000000002,1226.98,1233.92,158.0
2010-09-05,0.09999999999999999,0.09999999999999999,0.08571428571428572,0.09999999999999999,11006.857142857143,1242.72,1248.3,1239.5,1246.48,79.2
2010-09-12,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,3132.714285714286,1252.3000000000002,1256.05,1246.6750000000002,1251.5749999999998,15.75
2010-09-19,0.09999999999999999,0.11428571428571428,0.09999999999999999,0.09999999999999999,7954.285714285715,1261.8600000000001,1268.8,1259.98,1265.8,46.0
2010-09-26,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,8857.714285714286,1287.92,1291.58,1284.6399999999999,1286.38,36.4
2010-10-03,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,10168.714285714286,1302.18,1310.84,1298.7,1307.14,1525.0
2010-10-10,0.09999999999999999,0.09999999999999999,0.08571428571428572,0.09999999999999999,73780.85714285714,1330.34,1344.1599999999999,1322.92,1335.76,169.6
2010-10-17,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,24811.14285714286,1360.4,1369.2400000000002,1355.74,1363.2599999999998,143.6
2010-10-24,0.09999999999999999,0.1142857142857143,0.09999999999999999,0.09999999999999999,23064.14285714286,1346.34,1352.6399999999999,1331.44,1339.7400000000002,142.0
2010-10-31,0.17142857142857143,0.19999999999999998,0.17142857142857143,0.1857142857142857,33197.71428571428,1336.7800000000002,1346.88,1329.04,1339.5400000000002,148.6
2010-11-07,0.24285714285714288,0.31428571428571433,0.19999999999999998,0.2571428571428572,37840.0,1365.56,1373.3600000000001,1356.1,1364.7400000000002,82.0
2010-11-14,0.24285714285714285,0.2857142857142857,0.21428571428571427,0.24285714285714288,40155.142857142855,1399.9,1412.3799999999999,1382.28,1396.0399999999997,86.6
2010-11-21,0.27142857142857146,0.3,0.2571428571428572,0.27142857142857146,18619.14285714286,1351.46,1355.56,1341.66,1349.7199999999998,37.4
2010-11-28,0.3,0.3,0.3,0.3,13345.285714285714,1369.25,1371.0,1368.025,1367.6000000000001,4.75
2010-12-05,0.24285714285714285,0.2571428571428572,0.19999999999999998,0.2285714285714286,17410.285714285714,1378.0400000000002,1393.94,1373.22,1386.44,22901.2
2010-12-12,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,9016.42857142857,1402.1,1409.9,1386.72,1396.5000000000002,960.4
2010-12-19,0.21428571428571427,0.21428571428571427,0.19999999999999998,0.21428571428571427,5362.857142857143,1387.5399999999997,1392.66,1376.6599999999999,1387.08,233.8
2010-12-26,0.24285714285714285,0.3,0.19999999999999998,0.2571428571428572,7811.428571428572,1385.4250000000002,1388.65,1379.175,1385.125,99.25
2011-01-02,0.3,0.3,0.3,0.3,7307.142857142857,1397.2400000000002,1407.52,1395.0000000000002,1405.4800000000002,224.2
2011-01-09,0.3,0.3,0.3,0.3,7576.857142857143,1391.22,1394.5,1375.6200000000001,1382.8799999999999,141.6
2011-01-16,0.32857142857142857,0.3714285714285714,0.32857142857142857,0.34285714285714286,14017.0,1377.6200000000001,1382.5,1369.1399999999999,1378.1399999999999,143.2
2011-01-23,0.35714285714285715,0.3714285714285714,0.34285714285714286,0.3571428571428571,11606.714285714286,1361.6,1365.125,1352.4499999999998,1356.45,44.0
2011-01-30,0.39999999999999997,0.41428571428571426,0.39999999999999997,0.41428571428571426,10522.285714285714,1335.7,1342.8200000000002,1326.26,1333.7800000000002,14688.2
