Date,PriceBTC,OpenBTC,HighBTC,LowBTC,PriceGold,OpenGold,HighGold,LowGold
2018-03-18,8428.242857142857,8615.257142857143,8918.414285714285,8009.614285714285,1424.78,1425.1799999999998,1425.1799999999998,1425.1799999999998
2018-03-25,8713.485714285714,8676.82857142857,8943.17142857143,8389.6,1430.34,1430.34,1430.34,1430.34
2018-04-01,7358.4857142857145,7592.642857142857,7758.800000000001,7133.800000000001,1440.9250000000002,1440.9250000000002,1440.9250000000002,1440.9250000000002
2018-04-08,6933.699999999999,6906.5428571428565,7143.671428571429,6716.585714285714,1437.2,1437.2,1437.2,1437.2
2018-04-15,7528.828571428572,7340.314285714287,7710.814285714286,7197.314285714286,1446.8799999999999,1446.8799999999999,1446.8799999999999,1446.8799999999999
2018-04-22,8424.342857142856,8360.271428571428,8579.442857142858,8184.142857142857,1448.08,1451.0,1451.0,1451.0
2018-04-29,9200.871428571429,9106.528571428571,9446.942857142858,8865.228571428572,1424.3200000000002,1424.3200000000002,1424.3200000000002,1424.3200000000002
2018-05-06,9503.800000000001,9467.028571428573,9653.471428571429,9254.3,1411.5800000000002,1411.5800000000002,1411.5800000000002,1411.5800000000002
2018-05-13,8921.47142857143,9059.685714285715,9186.585714285715,8728.814285714285,1416.7,1416.8,1416.8,1416.7599999999998
2018-05-20,8360.171428571428,8384.800000000001,8561.814285714285,8147.414285714287,1396.2199999999998,1399.32,1399.32,1399.32
2018-05-27,7652.885714285714,7824.014285714286,7916.957142857143,7542.457142857143,1379.6833333333332,1379.9333333333332,1379.9499999999998,1379.3166666666666
2018-06-03,7470.842857142858,7418.571428571428,7598.328571428572,7302.7,1374.6200000000001,1375.2400000000002,1375.5,1374.5
2018-06-10,7474.842857142858,7611.52857142857,7680.657142857142,7373.857142857142,1393.5,1393.52,1393.7,1393.52
2018-06-17,6521.814285714286,6569.1285714285705,6695.857142857143,6369.2,1390.54,1390.54,1390.54,1390.54
2018-06-24,6466.171428571428,6507.9857142857145,6642.757142857142,6284.414285714286,1365.98,1368.58,1368.58,1368.58
2018-07-01,6179.642857142857,6150.185714285713,6311.871428571429,6027.157142857142,1347.76,1346.58,1346.58,1346.58
2018-07-08,6611.757142857142,6604.242857142856,6724.942857142857,6501.957142857143,1324.4,1324.02,1325.2600000000002,1323.8400000000001
2018-07-15,6344.614285714285,6394.257142857142,6474.942857142858,6257.128571428572,1338.2,1337.8,1337.8,1337.8
2018-07-22,7291.257142857144,7141.685714285714,7438.714285714285,7052.457142857143,1316.8600000000001,1316.26,1316.26,1316.26
2018-07-29,8126.057142857143,8004.728571428573,8274.328571428572,7860.171428571429,1311.74,1311.12,1311.12,1311.12
2018-08-05,7501.885714285714,7671.671428571428,7718.471428571428,7363.428571428571,1303.42,1303.5,1305.86,1302.5
2018-08-12,6451.928571428572,6554.385714285714,6740.657142857142,6290.142857142857,1295.0,1296.8400000000001,1297.28,1296.0
2018-08-19,6354.942857142857,6329.314285714286,6519.714285714285,6189.571428571429,1265.1599999999999,1265.8799999999999,1265.8799999999999,1265.8799999999999
2018-08-26,6536.328571428572,6505.685714285714,6682.728571428571,6397.914285714286,1273.26,1273.8600000000001,1273.8600000000001,1273.46
2018-09-02,7077.628571428571,6991.685714285714,7134.828571428572,6900.885714285714,1269.3999999999999,1269.6166666666666,1269.6833333333332,1269.3333333333333
2018-09-09,6668.857142857143,6820.0,6901.157142857142,6578.842857142858,1259.3799999999999,1257.8,1259.9,1257.08
2018-09-16,6414.785714285715,6383.557142857143,6474.1,6308.871428571429,1276.94,1274.0800000000002,1274.3600000000001,1274.06
2018-09-23,6526.300000000001,6501.1,6626.657142857143,6386.857142857143,1278.8600000000001,1278.8600000000001,1278.8600000000001,1278.8600000000001
2018-09-30,6576.057142857142,6585.228571428571,6671.342857142857,6468.028571428572,1271.18,1271.48,1271.48,1271.48
2018-10-07,6579.457142857143,6584.671428571429,6634.185714285713,6515.400000000001,1275.5,1275.5,1275.5,1275.5
2018-10-14,6453.328571428572,6492.571428571428,6537.942857142857,6396.857142857143,1279.0,1272.78,1272.78,1272.78
2018-10-21,6650.257142857142,6608.828571428572,6865.971428571428,6548.842857142858,1304.4,1304.4,1304.4,1304.4
2018-10-28,6531.599999999999,6546.471428571429,6579.028571428572,6509.785714285716,1306.74,1306.74,1306.74,1306.74
2018-11-04,6391.742857142856,6395.814285714286,6444.428571428572,6331.742857142856,1301.54,1301.68,1301.68,1301.68
2018-11-11,6476.9857142857145,6483.885714285714,6518.157142857142,6435.357142857143,1298.22,1298.22,1298.22,1298.22
2018-11-18,5927.9857142857145,6047.714285714284,6074.957142857143,5816.914285714286,1283.4399999999998,1283.4399999999998,1283.4399999999998,1283.4399999999998
2018-11-25,4433.928571428572,4652.657142857142,4771.0,4253.728571428572,1283.1599999999999,1282.8400000000001,1283.5,1282.6599999999999
2018-12-02,4114.657142857143,4114.771428571429,4299.885714285714,3937.714285714286,1293.68,1293.0800000000002,1293.0800000000002,1293.0800000000002
2018-12-09,3683.6142857142854,3760.5714285714284,3913.4142857142856,3564.3857142857146,1311.8600000000001,1312.6,1312.6,1311.72
2018-12-16,3388.285714285714,3436.3857142857146,3498.957142857143,3331.085714285714,1312.74,1312.74,1312.74,1312.74
2018-12-23,3945.214285714286,3834.3571428571427,4064.214285714286,3750.3857142857146,1322.6799999999998,1322.6799999999998,1322.6799999999998,1322.6799999999998
2018-12-30,3943.057142857143,3955.9714285714285,4096.942857142857,3827.2428571428572,1328.17,1329.46,1329.8700000000001,1329.09
2019-01-06,3971.8,3944.4714285714285,4045.9000000000005,3859.6571428571433,1338.15,1338.5800000000002,1338.59,1338.21
2019-01-13,3859.857142857142,3942.242857142857,3990.4000000000005,3824.128571428572,1354.4,1354.4,1354.4,1354.4
2019-01-20,3688.828571428571,3689.6428571428564,3774.514285714286,3619.2000000000003,1343.0416666666667,1342.9166666666667,1343.15,1342.7833333333335
2019-01-27,3621.1,3620.2000000000003,3669.9714285714285,3567.1857142857143,1337.1299999999999,1336.9100000000003,1337.1100000000001,1335.75
2019-02-03,3516.1,3529.7000000000003,3560.5,3463.871428571428,1377.28,1377.92,1377.92,1377.92
2019-02-10,3582.842857142857,3548.6428571428564,3616.442857142857,3511.6857142857143,1376.4199999999998,1376.4199999999998,1376.4199999999998,1376.4199999999998
2019-02-17,3682.714285714286,3684.7999999999997,3732.0285714285715,3655.4571428571435,1366.2749999999999,1366.3416666666665,1366.3916666666667,1366.2083333333333
2019-02-24,4019.1142857142854,4005.1,4129.242857142856,3918.5142857142855,1383.9699999999998,1383.09,1384.3700000000001,1383.03
2019-03-03,3903.871428571428,3894.7428571428572,3945.3142857142857,3848.1571428571433,1378.2,1377.94,1377.94,1377.94
2019-03-10,3946.5,3930.0571428571425,3990.4428571428575,3880.1142857142854,1347.94,1347.94,1347.94,1347.94
2019-03-17,3994.1857142857143,3984.4571428571426,4030.414285714286,3945.185714285714,1357.64,1357.64,1357.64,1357.64
2019-03-24,4071.4428571428575,4075.3571428571427,4102.414285714285,4036.628571428571,1363.48,1363.26,1363.26,1363.26
2019-03-31,4095.5,4077.657142857143,4119.671428571429,4041.585714285714,1359.92,1362.6599999999999,1362.6599999999999,1361.5
2019-04-07,4921.400000000001,4768.771428571427,5064.757142857144,4710.457142857143,1343.8600000000001,1343.24,1343.7199999999998,1343.24
2019-04-14,5188.057142857143,5193.8,5286.614285714286,5085.471428571428,1352.7800000000002,1355.42,1355.42,1355.42
2019-04-21,5260.671428571428,5240.957142857143,5316.642857142857,5183.285714285715,1320.58,1320.78,1320.78,1320.7599999999998
2019-04-28,5423.914285714286,5398.842857142858,5544.7,5297.428571428572,1330.3200000000002,1330.3200000000002,1330.3200000000002,1330.3200000000002
2019-05-05,5798.471428571429,5720.5142857142855,5851.857142857143,5652.8,1331.08,1331.24,1331.24,1331.24
2019-05-12,6447.171428571428,6313.457142857143,6595.428571428572,6233.585714285714,1334.7,1336.02,1336.02,1336.02
2019-05-19,7795.185714285714,7622.371428571429,8062.657142857143,7383.671428571428,1338.7400000000002,1338.7400000000002,1338.7400000000002,1338.7400000000002
2019-05-26,8027.885714285715,7949.900000000001,8196.985714285714,7722.442857142857,1318.6083333333333,1317.8999999999999,1318.0583333333334,1317.8083333333334
2019-06-02,8616.857142857143,8614.671428571428,8811.8,8404.771428571428,1326.73,1321.9899999999998,1323.49,1321.7899999999997
2019-06-09,7849.485714285714,8004.314285714286,8111.285714285715,7673.171428571428,1379.9199999999998,1371.6200000000001,1371.6200000000001,1368.8400000000001
2019-06-16,8407.385714285714,8213.4,8525.085714285715,8096.157142857143,1381.78,1377.66,1377.74,1373.5800000000002
2019-06-23,9887.828571428572,9609.671428571428,10092.642857142857,9495.199999999999,1409.6,1400.92,1406.6999999999998,1395.7
2019-06-30,11699.285714285714,11730.242857142857,12412.1,10933.485714285713,1454.36,1447.56,1452.8799999999999,1443.6799999999998
2019-07-07,11203.57142857143,11102.828571428572,11575.357142857143,10672.957142857142,1441.39,1437.47,1439.55,1431.15
2019-07-14,11652.971428571429,11838.785714285714,12221.57142857143,11160.142857142857,1450.56,1446.06,1447.2599999999998,1446.06
2019-07-21,10337.657142857142,10285.457142857145,10771.728571428572,9784.985714285713,1466.1200000000001,1461.68,1469.78,1456.3200000000002
2019-07-28,9810.314285714285,9960.628571428573,10112.414285714285,9611.42857142857,1467.6999999999998,1463.4599999999998,1464.2400000000002,1461.6599999999999
2019-08-04,10271.0,10065.771428571428,10377.614285714286,9959.942857142858,1475.98,1463.6399999999999,1473.1000000000001,1460.6200000000001
2019-08-11,11732.742857142857,11645.714285714286,12026.1,11332.714285714286,1532.28,1516.2000000000003,1529.94,1512.8400000000001
2019-08-18,10517.57142857143,10697.857142857143,10858.542857142858,10207.0,1555.7199999999998,1548.22,1558.7599999999998,1533.88
2019-08-25,10383.57142857143,10415.857142857143,10607.857142857143,10054.585714285715,1550.2999999999997,1536.02,1545.5000000000002,1532.34
2019-09-01,9828.77142857143,9881.642857142857,10050.642857142857,9649.014285714284,1567.7583333333332,1565.7083333333333,1571.7333333333333,1558.6083333333333
2019-09-08,10488.242857142857,10399.414285714285,10693.742857142857,10246.985714285713,1565.1100000000001,1562.79,1571.73,1549.09
2019-09-15,10306.0,10319.457142857142,10440.142857142857,10103.557142857142,1539.84,1534.92,1543.1200000000001,1528.7600000000002
2019-09-22,10179.728571428572,10217.442857142858,10292.285714285714,9997.357142857143,1549.7399999999998,1537.3799999999999,1546.3400000000001,1534.44
2019-09-29,8481.542857142858,8761.042857142855,8862.342857142856,8241.242857142857,1559.2400000000002,1553.18,1558.56,1542.8600000000001
2019-10-06,8221.842857142858,8251.842857142858,8348.8,8023.185714285713,1539.6200000000001,1525.3,1536.48,1514.8799999999999
2019-10-13,8363.671428571428,8304.285714285714,8545.471428571427,8178.728571428573,1541.96,1536.9,1540.9,1522.76
2019-10-20,8130.0142857142855,8136.385714285715,8256.142857142857,7996.0,1534.88,1522.6799999999998,1526.08,1517.36
2019-10-27,8395.9,8207.628571428571,8769.528571428571,8020.414285714286,1537.82,1527.46,1532.28,1524.56
2019-11-03,9269.242857142857,9319.914285714287,9510.857142857143,9111.014285714284,1544.58,1533.22,1538.54,1529.1399999999999
2019-11-10,9144.985714285714,9167.228571428572,9326.957142857143,8986.357142857143,1528.4600000000003,1522.56,1523.06,1519.46
2019-11-17,8654.442857142858,8730.285714285716,8811.371428571429,8550.3,1508.3,1492.6200000000003,1497.0400000000002,1488.14
2019-11-24,7688.971428571429,7913.0428571428565,7958.557142857143,7521.2,1513.9600000000003,1503.7199999999998,1506.3,1496.8600000000001
2019-12-01,7460.428571428572,7390.099999999999,7648.0428571428565,7172.757142857142,1495.59,1483.1299999999999,1486.83,1479.01
2019-12-08,7437.228571428571,7420.614285714284,7609.285714285715,7304.142857142857,1514.94,1504.8799999999999,1508.98,1500.6
2019-12-15,7232.214285714285,7290.214285714285,7370.9857142857145,7160.614285714285,1513.3799999999999,1497.6,1503.6200000000001,1492.7400000000002
2019-12-22,7144.342857142858,7090.628571428572,7294.285714285715,6930.6285714285705,1523.48,1507.76,1510.82,1505.98
2019-12-29,7302.300000000001,7319.614285714285,7450.457142857143,7215.171428571429,1540.1699999999998,1523.72,1527.7199999999998,1523.13
2020-01-05,7253.314285714287,7260.914285714287,7374.014285714286,7150.028571428572,1563.8699999999997,1550.23,1555.2099999999998,1548.83
2020-01-12,8018.142857142857,7904.928571428572,8155.457142857143,7766.242857142856,1607.38,1596.8,1606.1,1591.9599999999998
2020-01-19,8694.185714285715,8619.271428571428,8838.514285714286,8459.57142857143,1588.5416666666663,1577.3666666666668,1579.8249999999998,1572.4416666666668
2020-01-26,8551.728571428572,8563.1,8654.871428571429,8391.514285714286,1597.1299999999999,1583.06,1589.24,1580.8700000000001
2020-02-02,9321.957142857143,9217.442857142858,9414.871428571429,9090.400000000001,1620.3799999999999,1603.8600000000001,1611.16,1599.24
2020-02-09,9671.0,9557.042857142858,9788.228571428572,9473.028571428573,1608.1,1591.88,1597.2000000000003,1584.5400000000002
2020-02-16,10117.699999999999,10149.671428571428,10318.285714285714,9904.07142857143,1610.6916666666666,1599.7666666666667,1601.7083333333333,1598.2583333333332
2020-02-23,9776.028571428573,9767.585714285715,9959.271428571428,9519.057142857142,1644.3899999999999,1631.3899999999999,1638.9299999999998,1629.81
2020-03-01,8927.3,9130.57142857143,9224.814285714287,8773.699999999999,1670.22,1668.0400000000002,1674.1599999999999,1666.2400000000002
2020-03-08,8826.028571428573,8895.014285714284,9048.785714285714,8669.814285714285,1667.92,1644.98,1665.44,1642.48
2020-03-15,6429.214285714284,6806.357142857143,7148.557142857142,5994.171428571428,1633.02,1660.22,1660.2599999999998,1619.7800000000002
2020-03-22,5746.842857142858,5684.8,6082.857142857143,5294.614285714285,1506.86,1504.5000000000002,1521.7800000000002,1491.26
2020-03-29,6457.714285714287,6447.828571428572,6678.657142857142,6186.771428571427,1645.1599999999999,1616.3,1640.86,1610.8400000000001
2020-04-05,6675.571428571428,6549.614285714285,6873.5142857142855,6425.742857142858,1628.48,1628.4,1630.9,1625.66
2020-04-12,7126.071428571428,7106.142857142857,7292.171428571428,6924.957142857143,1712.64,1710.4599999999998,1711.1200000000001,1710.4599999999998
2020-04-19,6988.285714285715,6956.7,7112.028571428571,6796.871428571429,1746.2600000000002,1751.3200000000002,1756.8200000000002,1745.9399999999998
2020-04-26,7294.642857142857,7213.928571428572,7444.371428571429,7110.971428571429,1731.9,1731.8799999999999,1733.7,1720.56
2020-05-03,8521.014285714287,8348.014285714284,8739.871428571429,8219.485714285713,1725.1199999999997,1726.52,1732.72,1718.72
2020-05-10,9297.157142857142,9323.442857142858,9574.485714285713,8942.057142857144,1740.5,1729.9999999999995,1733.44,1726.1599999999999
2020-05-17,9262.699999999999,9128.1,9534.0,8928.07142857143,1754.8400000000001,1742.6600000000003,1749.52,1739.7000000000003
2020-05-24,9299.271428571428,9435.942857142858,9583.5,9111.885714285714,1765.7249999999997,1775.4416666666668,1776.7166666666665,1769.8166666666666
2020-05-31,9304.542857142858,9198.742857142857,9413.771428571428,9052.999999999998,1748.7599999999998,1743.0900000000001,1750.31,1740.33
2020-06-07,9749.842857142856,9707.800000000001,9943.842857142856,9438.8,1748.2800000000002,1759.8600000000001,1760.9,1745.4
2020-06-14,9574.214285714286,9631.942857142856,9740.128571428571,9413.142857142857,1757.28,1764.0,1764.9599999999998,1758.1200000000001
2020-06-21,9403.785714285714,9410.614285714286,9490.614285714286,9223.42857142857,1767.6200000000001,1770.1,1774.08,1764.4599999999998
2020-06-28,9316.871428571429,9341.199999999999,9462.57142857143,9139.385714285714,1804.2399999999998,1798.94,1804.3799999999999,1798.1200000000001
2020-07-05,9142.314285714285,9147.757142857143,9214.857142857143,9041.42857142857,1814.64,1809.86,1819.9,1807.5100000000002
2020-07-12,9313.17142857143,9280.871428571429,9368.128571428571,9199.571428571428,1851.9599999999998,1847.42,1855.08,1846.9399999999998
2020-07-19,9209.0,9221.085714285715,9242.557142857144,9160.414285714285,1858.4,1853.2400000000002,1858.4599999999998,1851.5400000000002
2020-07-26,9568.042857142858,9465.585714285715,9602.757142857143,9420.42857142857,1915.28,1900.8400000000001,1916.78,1899.94
2020-08-02,11203.5,11045.285714285714,11425.800000000001,10854.07142857143,2001.48,1999.02,2020.8,1985.42
2020-08-09,11560.714285714286,11471.871428571429,11675.514285714287,11375.214285714286,2063.32,2065.6400000000003,2088.68,2048.6
2020-08-16,11744.957142857142,11709.057142857142,11863.699999999999,11548.528571428571,2000.02,2010.1999999999996,2023.98,1974.8200000000002
2020-08-23,11828.971428571429,11866.4,11992.9,11671.128571428571,1997.8799999999999,1996.0,2009.5399999999997,1972.52
2020-08-30,11527.128571428571,11517.585714285715,11628.699999999999,11385.442857142858,1965.64,1961.44,1972.1,1946.8
2020-09-06,10878.385714285714,11086.07142857143,11222.385714285714,10705.471428571429,1968.6416666666664,1977.75,1981.3999999999996,1964.7749999999999
2020-09-13,10333.685714285715,10325.828571428572,10421.92857142857,10151.014285714287,1964.48,1958.7,1970.8199999999997,1950.31
2020-09-20,10914.857142857143,10829.214285714286,11004.757142857143,10742.57142857143,1982.44,1978.86,1987.92,1975.5400000000002
2020-09-27,10608.714285714286,10627.642857142857,10746.842857142858,10482.957142857142,1904.8399999999997,1921.14,1924.3400000000001,1894.0
2020-10-04,10689.657142857144,10706.371428571429,10785.442857142858,10602.228571428572,1919.94,1912.72,1922.9600000000003,1905.42
2020-10-11,10973.528571428571,10873.814285714285,11032.342857142856,10811.300000000001,1928.7,1920.4,1932.6,1911.2
2020-10-18,11452.714285714286,11433.714285714286,11535.985714285713,11331.1,1931.2599999999998,1935.6,1938.8600000000001,1927.58
2020-10-25,12657.0,12437.271428571428,12776.285714285714,12355.614285714286,1934.3400000000001,1931.3399999999997,1938.8,1924.22
2020-11-01,13503.185714285715,13400.471428571429,13665.114285714286,13220.957142857142,1909.6200000000001,1912.7,1916.5400000000002,1903.86
2020-11-08,14748.4,14498.114285714286,14946.814285714285,14233.871428571429,1939.8,1927.2,1943.48,1924.8
2020-11-15,15853.642857142857,15787.885714285714,16014.942857142858,15570.242857142857,1890.4599999999998,1910.8199999999997,1919.6200000000001,1883.7599999999998
2020-11-22,17956.557142857142,17608.442857142858,18175.97142857143,17407.22857142857,1892.7400000000002,1891.5600000000002,1895.2,1888.0400000000002
2020-11-29,18081.157142857144,18108.685714285715,18519.285714285714,17575.442857142854,1819.9199999999996,1837.5900000000001,1842.7800000000002,1814.7199999999998
2020-12-06,19200.714285714286,19029.285714285714,19472.85714285714,18684.285714285714,1830.8799999999999,1820.48,1837.2599999999998,1813.1
2020-12-13,18627.37142857143,18661.571428571428,18902.585714285717,18262.485714285714,1861.44,1861.3,1873.3400000000001,1846.02
2020-12-20,21889.514285714286,21282.942857142858,22134.571428571428,21108.957142857143,1874.4800000000002,1867.8799999999999,1880.9,1862.6600000000003
2020-12-27,24406.428571428572,24006.100000000002,24957.442857142858,23578.242857142857,1888.225,1894.475,1900.55,1876.775
2021-01-03,29526.85714285714,28565.285714285714,29938.14285714286,28296.0,1899.1200000000001,1900.42,1907.1,1894.4
2021-01-10,37297.71428571428,36545.57142857143,38242.47142857143,34991.15714285714,1922.3200000000002,1940.2599999999998,1951.0400000000002,1911.94
2021-01-17,36403.28571428572,36728.71428571428,37861.22857142857,34400.28571428572,1848.2250000000001,1853.7333333333333,1860.7,1833.05
2021-01-24,33787.15714285714,34294.57142857143,35126.71428571428,32491.285714285714,1859.8399999999997,1848.7499999999995,1864.83,1834.7699999999998
2021-01-31,32903.97142857143,32784.44285714286,34363.728571428575,31676.242857142857,1855.6,1857.08,1870.7599999999998,1848.8200000000002
2021-02-07,37161.71428571428,36347.42857142857,37813.72857142857,35902.57142857143,1831.6599999999999,1843.08,1849.86,1823.3200000000002
2021-02-14,46982.857142857145,45590.57142857143,47891.28571428572,44849.71428571428,1835.0249999999999,1831.325,1844.95,1825.9583333333333
2021-02-21,52836.142857142855,51580.57142857143,53518.21428571428,50955.41428571429,1792.4900000000002,1799.08,1808.6,1784.06
2021-02-28,48237.28571428572,49962.42857142857,50912.200000000004,46138.07142857143,1788.2599999999998,1799.48,1806.3,1772.9399999999998
2021-03-07,49375.45714285714,48556.71428571428,50295.614285714284,47487.28571428572,1719.5399999999997,1721.4399999999998,1734.9,1704.3
2021-03-14,56956.514285714286,55815.17142857143,57548.91428571429,54598.24285714286,1716.56,1714.8799999999999,1728.3200000000002,1700.22
2021-03-21,57515.28571428572,57749.142857142855,58945.08571428571,56164.71428571428,1736.48,1737.28,1748.6200000000001,1727.42
2021-03-28,54109.58571428572,54337.442857142865,55870.82857142857,53094.485714285714,1734.94,1737.3400000000001,1744.22,1727.02
2021-04-04,58322.67142857142,57970.24285714286,59101.41428571429,57318.77142857143,1713.05,1712.4499999999998,1725.85,1694.075
2021-04-11,58454.08571428571,58197.68571428571,59299.71428571428,57418.71428571428,1745.28,1741.4599999999998,1750.3199999999997,1731.4
2021-04-18,61002.1,61550.114285714284,62587.385714285716,59818.97142857143,1754.6600000000003,1746.6600000000003,1762.0600000000002,1738.0600000000002
2021-04-25,52591.514285714286,53599.614285714284,54187.32857142857,51659.35714285714,1782.44,1783.3399999999997,1794.5,1772.8799999999999
2021-05-02,55655.57142857143,54587.24285714286,56220.0,53784.71428571428,1775.9399999999998,1778.92,1784.78,1766.7399999999998
2021-05-09,56979.71428571428,56699.0,58219.642857142855,55518.0,1802.02,1790.5399999999997,1811.9199999999996,1782.2800000000002
2021-05-16,50760.40000000001,52430.84285714286,53739.21428571428,49928.07142857143,1833.7599999999998,1831.9599999999998,1843.8200000000002,1819.92
2021-05-23,39077.47142857143,40764.72857142857,42164.71428571428,37054.08571428571,1877.1799999999998,1867.48,1884.3199999999997,1860.36
2021-05-30,37246.271428571425,37126.985714285714,38730.42857142857,35611.57142857143,1900.2583333333332,1896.3500000000001,1905.4166666666663,1887.9166666666667
2021-06-06,36993.65714285714,36968.37142857143,37904.15714285714,35906.04285714286,1898.27,1899.9600000000003,1911.14,1883.61
2021-06-13,36125.74285714286,35665.45714285714,37081.02857142857,34412.37142857143,1892.94,1896.7199999999998,1904.14,1881.3200000000002
2021-06-20,37721.54285714286,38204.68571428571,38774.54285714286,37039.81428571429,1825.5,1838.92,1848.1799999999998,1806.44
2021-06-27,33047.65714285714,33178.328571428574,34322.17142857143,31537.0,1779.64,1776.1,1790.44,1770.9399999999998
2021-07-04,34691.54285714286,34714.97142857143,35295.92857142857,33945.9,1777.0666666666666,1776.5,1784.55,1766.6333333333332
2021-07-11,33725.985714285714,33892.55714285714,34573.114285714284,33135.885714285716,1799.6799999999998,1795.6,1810.61,1790.73
2021-07-18,32186.942857142858,32534.22857142857,32990.857142857145,31583.257142857143,1816.9599999999998,1816.58,1825.5600000000002,1804.94
2021-07-25,32566.17142857143,32165.028571428575,33073.0,31499.285714285714,1806.2399999999998,1809.4600000000003,1815.4800000000002,1795.1
2021-08-01,40057.71428571428,39413.91428571429,41241.94285714285,38405.142857142855,1812.1599999999999,1810.0400000000002,1821.6799999999998,1802.5
2021-08-08,41313.28571428572,40763.42857142857,42109.17142857143,39576.857142857145,1804.5600000000002,1813.8200000000002,1820.44,1797.0400000000002
2021-08-15,46261.57142857143,45795.42857142857,47051.02857142857,44635.857142857145,1748.3,1746.9399999999998,1760.6599999999999,1723.3200000000002
2021-08-22,47087.28571428572,46768.28571428572,48130.97142857143,45929.857142857145,1785.8200000000002,1786.02,1794.1199999999997,1777.5
2021-08-29,48552.014285714286,48618.299999999996,49587.32857142857,47542.37142857142,1804.1,1796.42,1809.78,1786.22
2021-09-05,49137.28571428572,48714.142857142855,50012.1,48020.28571428572,1820.2583333333332,1818.4000000000003,1826.6833333333334,1811.8416666666665
2021-09-12,46860.142857142855,47673.42857142857,48536.200000000004,45472.15714285714,1801.95,1809.33,1815.5900000000001,1794.7500000000005
2021-09-19,47257.142857142855,47090.57142857143,48051.857142857145,46106.71428571428,1780.8799999999999,1788.2599999999998,1796.8799999999999,1769.86
2021-09-26,42985.65714285714,43557.58571428571,44568.18571428571,41331.857142857145,1764.4600000000003,1761.52,1774.94,1748.58
2021-10-03,44673.0,43954.642857142855,45685.71428571428,43315.57142857143,1745.56,1743.8,1758.28,1733.0600000000002
2021-10-10,53355.42857142857,52430.0,54330.68571428571,51634.42857142857,1761.3799999999999,1762.94,1771.72,1749.4600000000003
2021-10-17,58893.92857142857,57916.92857142857,59791.5,56536.71428571428,1775.1799999999998,1772.4599999999998,1785.6200000000001,1762.2
2021-10-24,62473.71428571428,62571.28571428572,63937.0,60909.87142857142,1779.86,1773.5800000000004,1790.7800000000002,1770.2
2021-10-31,61120.68571428571,61051.54285714286,62651.67142857143,59594.27142857143,1797.1,1799.6199999999997,1807.58,1785.1599999999999
2021-11-07,62039.18571428571,61763.45714285714,62974.94285714285,60551.41428571429,1791.8799999999999,1786.3600000000001,1801.0,1776.14
2021-11-14,65464.142857142855,65145.44285714285,66630.17142857143,63731.15714285714,1847.9,1839.56,1854.7599999999998,1830.08
2021-11-21,59677.87142857142,60620.58571428571,61426.57142857143,58409.385714285716,1860.78,1863.8799999999999,1872.9,1852.2800000000002
2021-11-28,56617.333333333336,57563.666666666664,58345.06666666667,55705.333333333336,1790.8333333333333,1815.6666666666667,1819.7166666666665,1787.4000000000003
